title,text,label
ISIS sex slave describes horrifying scenes: 'Forced to do things that were disgusting','a new report by malik lays out how modern slavery and sexual violence fund terrorism. <SEP> the report also describes how sexual depravity continues to act as a pull factor for prospective terrorists.',0
"Americans Were Asked To Find N. Korea On A Map, And What Resulted Is Painful To Watch",'over 60 percent of united states citizens support going to war with North Korea. <SEP> only a minority actually knew where the country is located.',0
Julian Assange: This Is The REAL Reason Bernie Sanders Dropped Out Of The Race,'assange says he has evidence that Hillary made deals with an alleged Islamic state sponsor. <SEP> he also has damning information about the Clinton Foundation.',0
Sheriff Who Trump Pardoned Protected Pedophiles By Refusing To Investigate Hundreds Of Child Sex Crimes,"'president Trump issued his first official pardon on friday, sparing former Arizona sheriff Joe Arpaio, who was found guilty of criminal contempt after he violated a court order in a racial profiling case. <SEP> a report from the Associated Press in 2011 cited current and former police officers who claimed that victims of the horrific crimes were as young as 2 years old.'",1
DNC Breaks the Law to Promote Illegal Immigration,"""the left has used an anchor baby, her illegal mother and a second illegal immigrant to promote illegal immigration at their convention this year. <SEP> Karla Ortiz's speech about the fear of deportation brought people to tears.""",1
Terry Crews: 'Men Need to Hold Other Men Accountable',"""crews says he was groped by an agent at an industry event in front of his wife. <SEP> he is now suing the agency and the agency for sexual assault. <SEP> crews: 'if it's not a witch, it’s a. witch hunt.""",0
"Barack Obama Is Gone, Now Restoring What It Means To Be An American.","'thyblackman.com: i was raised on superman\'s; truth, justice and the American way. <SEP> despite our country\'s racial issues, we patriotically embraced the distinct american culture. <SEP> ""we are americans!! ! <SEP> "", i ask my fellow americans to repent and return to our founding principles.'",1
"GOP congressional candidate uses Twitter to coordinate attacks on 'Jewish media,' vowing to 'decimate them all'","' Nehlen ran a twitter group chat where he rallied white nationalists to attack his opponents. <SEP> he believed the ""Jewish media"" had ""coordinated"" to smear him after he lost the support of Breitbart News. <SEP> ""i\'m going to decimate them all. <SEP> And y\'all are gonna help me,"" he wrote.'",0
The Justice Department is reportedly looking into Hillary Clinton's emails again,"""the former secretary of state's emails are a favorite grievance of president Trump. <SEP> DOJ officials are reportedly interested in tallying the classified material in her emails.""",0
Republicans' hilariously pathetic attempt to manufacture another Hillary Clinton scandal,"""john avlon: appointing a special counsel isn't the kind of thing you want to investigate. <SEP> he says a good Clinton scandal would make everything make sense again. <SEP> but if they get around to it, they'll have to worry about which of their candidates will have a thing for girls.""",1
People,'a great nation is a history of the people who have shaped it. <SEP> read about the men and women who have made the united states of america what it is today.',0
Donald Trump and Hillary Clinton Don’t Shake Hands to Kick Off Second Presidential Debate: Watch,"' Donald Trump and Hillary Clinton failed to shake hands at the start of the second presidential debate on Sunday, October 9. the candidates retained grim expressions and stiff body language as they greeted one another. <SEP> in response to the fall-out, Trump issued a video statement via twitter on Saturday, October 8.'",0
Celebrities’ Political Affiliations,"""LL Cool J says he's an independent. <SEP> he attended the 2004 Republican national convention. <SEP> the rock is a registered republican.""",0
Six-Year-Old Is Punished By School For Kneeling During The Pledge Of Allegiance,"'a six-year-old boy knelt down during a reading of the pledge of allegiance at his school. <SEP> the boy\'s mother believes that the issue is ""much bigger"" than her son.'",0
Book: Obama plot to 'destroy Trump' over Russia hatched at Christmas,"'all out war: the plot to destroy the president-elect goes on sale tomorrow. <SEP> a new book by regnery publishing describes a ""Christmastime"" dinner during which national security adviser Susan rice pushed plans to ""unmask, or disclose, the names of several Trump campaign associates""  Obama didn\'t know that his closest aide, Valerie Jarrett, was behind the plot.'",1
DACA hurts American millennials the most,"'Approximately one out of every four DACA recipients — about 200,000 individuals — live in California. <SEP> 19 other states have followed suit. <SEP> the ultimate issue facing both millennials and Americans is that DACA allows for unjust amnesty.'",1
How liberal Democrats use lies to get what they want,"""john avlon: the plan is for arch-socialist Bernie Sanders or Elizabeth Warren to win in 2020. he says the left can't permit the mass healing of race relations in our country. <SEP> the left's neo-McCarthyist cynicism is what has driven the liberal Democrats over the edge.""",1
Steve Bannon hires lawyer ahead of House Intelligence Committee interview,"' Bannon hired bill burck, a co-managing partner of Quinn Emanuel Urquhart &amp;amp; Sullivan LLP’s Washington, D.C., office. <SEP> he also represented don McGahn and reince Priebus in special counsel Robert Mueller’s investigation into Russian meddling in the 2016 election.'",0
"Las Vegas Shooting, Mandalay Bay Guard Reveals Violent Moment of Engagement to Ellen","'Jesus Campos, the security guard who alerted police to the shooter, is speaking out for the first time about the violent encounter that left him with gunshot wounds. <SEP> he says a loud slamming door during his routine check of the floor was what tipped off his location to shooter.'",0
Off-duty Phoenix officer leaves gun at Hamilton High School,"'off-duty officer was on campus at the time and left the gun in the restroom in a holster. <SEP> that officer is being questioned and has not been arrested at this time. <SEP> student reported the gun to city library staff immediately, it was retrieved and secured by the Chandler Police School Resource Officer and students are safe.'",0
Did FEMA Deny Aid to Harvey Victims Unless They Received Vaccinations?,"'in the aftermath of Hurricane Harvey, FEMA said they would only give aid to victims if they had received (unspecified) vaccinations. <SEP> these rumors are entirely false, and we could not find any iteration of them which provided even a fabricated source or citation. <SEP> there is absolutely no requirement for hurricane Survivors to be vaccinated in order to receive assistance from FEMA.'",0
SHAMELESS Liberal Media Exploits Harvey Devastation to Shill for DACA,"'liberals have used hurricane Harvey to their advantage in almost everything: climate change, abortions and now DACA. <SEP> fake Republicans who want these illegal alien anchor babies to stay need to shut their yap, because they’re directly going against the will of the american people.'",1
